track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
54uHREobtnPPSMTgdmZSZM;7.65e-06;0.414;0.871;0.151;5;0.0715;-5.472;1;0.0487;94.944;4;0.432
7mNjeshOOLZO21uq9CxroU;0.118;0.545;0.649;0;5;0.0703;-7.137;0;0.15;144.479;4;0.36
2NqIl3nDehWCJioQLcwGyG;0.397;0.732;0.629;0;5;0.0778;-7.186;0;0.204;96.021;4;0.697
2B767GVFSx16MkbYwUUTGs;0.289;0.706;0.526;0;5;0.0996;-8.675;0;0.0287;106.963;4;0.438
4IxzYy314HtlLcg9Dey9t7;0.0099;0.593;0.551;2.99e-06;5;0.132;-5.963;1;0.0379;59.997;4;0.516
6I68nzQNqTWAUlUHNTdsMx;0.444;0.564;0.582;0;5;0.152;-6.29;1;0.0869;81.125;4;0.445
5ytc87gcx6dZ4nWRNykinV;0.0512;0.496;0.708;1.06e-06;5;0.182;-5.175;1;0.0293;158.121;4;0.502
2ReQkp85s3wo5iUY6WxGs9;0.00553;0.372;0.934;0.607;1;0.104;-6.631;1;0.159;145.143;4;0.14
6H2gUqvT7isxhqcHq0Ccdc;0.0209;0.467;0.606;0;5;0.0905;-10.214;1;0.0488;156.015;4;0.392
3tBZVwetsczBdea3RgFqD8;0.19;0.712;0.724;0.000513;5;0.143;-4.53;0;0.0667;125.098;4;0.136
6Mzv2u2Rkk5j9GorMWvRqN;0.024;0.693;0.76;2.56e-06;5;0.122;-6.839;0;0.125;144.939;4;0.337
6fUIroLsKPwarVofAuxl3d;0.914;0.185;0.119;0.926;5;0.116;-20.45;1;0.0487;116.324;4;0.038
0N48e4vibN9zljY3uH92Gx;0.000453;0.458;0.854;0.155;5;0.0723;-6.232;0;0.0445;130.013;4;0.0739
39SLidBW8SmlkJMZjzZTNN;0.535;0.655;0.759;0;5;0.112;-3.408;0;0.0259;90.002;4;0.434
1enCHDa5TEGnvOfC3XUGF4;0.312;0.673;0.621;0;5;0.111;-4.249;0;0.0297;104.02;4;0.614
5DelwP5vBag1H1Nmlygcu8;0.229;0.655;0.765;0;5;0.118;-4.617;1;0.231;136.493;4;0.715
0Clb9aiXWa0dvVff5aN4VN;0.36;0.775;0.597;0;5;0.156;-5.666;1;0.159;122.069;4;0.537
6ud5FYBgnM8II9iOk5P8r5;0.13;0.738;0.713;0;5;0.298;-4.727;0;0.108;124.992;4;0.39
5vUINCAqIMKnqoEDmI9YiL;0.321;0.449;0.505;0;5;0.147;-6.839;1;0.0325;137.565;4;0.231
47StfXJOnGLhYfMEWgoTiX;0.0139;0.641;0.732;2.61e-06;5;0.062;-7.57;1;0.0795;92.057;4;0.763
4J0Quqz3hTWy4DTq5qtU0V;0.0109;0.402;0.817;0;5;0.171;-4.859;0;0.0386;96.112;4;0.19
0WqZO2B7m44ig4kwLvToYt;0.194;0.582;0.763;0;5;0.115;-6.222;1;0.0959;80.024;4;0.495
3zu4Nw28jVttJh0Ison7Ru;0.00274;0.259;0.893;0.000136;5;0.133;-3.82;1;0.0695;147.41;4;0.267
5DtoXFQvulLjrMORIrJCp6;0.21;0.607;0.704;0;5;0.109;-5.794;0;0.249;165.747;4;0.76
0gVxgNyVFvWOKPYr4Fsy9X;0.321;0.736;0.5;0.000703;5;0.228;-6.966;1;0.294;136.0;4;0.605
39tLc4Xp58Lu4KcWHggeE2;0.000365;0.559;0.725;0.553;10;0.112;-8.631;0;0.0426;90.012;4;0.501
4oNqHXaoXGU0ABoD3uMxy1;0.00011;0.54;0.873;0.00441;5;0.205;-5.257;1;0.0406;105.878;4;0.375
0oF3DPMcjAw9P4vlyp0reZ;6.97e-06;0.547;0.962;0.00167;5;0.449;-4.268;1;0.104;136.005;4;0.381
2c5lqBp4ShwWCRdwm2si6N;0.418;0.626;0.752;0;5;0.114;-6.294;0;0.175;144.004;4;0.536
2cvR00Xja0qxDaRv8DeERP;5.42e-06;0.49;0.875;0.641;5;0.107;-5.514;1;0.056;114.971;4;0.327
2CPqh63wRVscbceKcPxwvv;0.0225;0.632;0.575;1.81e-06;5;0.104;-6.478;1;0.029;90.037;4;0.188
7AQyEGy3V7LCdw3Tnp9nA2;0.187;0.714;0.613;0.051;6;0.117;-6.659;0;0.034;146.056;4;0.667
1koawbnkrLVmGasj03i0Rz;0.0407;0.403;0.896;0;5;0.107;-3.339;1;0.0526;205.176;4;0.758
4hOKk8bW8vNRCMVRA0RVa5;5.47e-05;0.586;0.861;9.5e-05;5;0.442;-5.177;0;0.0344;125.013;4;0.647
4JOjSfJqokAV6Ff2DhCZcf;0.931;0.324;0.216;0.86;5;0.152;-12.467;1;0.0294;75.983;4;0.245
1AUP3FcXE7mpJAotmbVyoO;0.00101;0.515;0.981;0;5;0.077;-3.855;1;0.0532;145.97;4;0.611
08NwnAGilVdPDVLn5RvdT7;0.000932;0.511;0.947;0.000399;5;0.0976;-3.559;1;0.0601;102.545;4;0.302
3hOT8v0uAn7gTMUbvicyma;0.373;0.73;0.586;1.29e-06;5;0.0973;-6.269;1;0.0787;122.895;4;0.429
0fWBklZaXNiXcz9XMObOat;0.904;0.247;0.246;0.837;5;0.105;-13.463;1;0.0337;197.894;4;0.113
5bU4KX47KqtDKKaLM4QCzh;0.00169;0.657;0.96;0.000997;5;0.109;-3.524;0;0.07;126.02;4;0.567
2lyHFW4NhvXY4Pkrj9M4bQ;0.0129;0.598;0.472;0.0011;5;0.107;-7.3;1;0.0286;132.103;4;0.241
0VmdveDdlr2FMGwBljCfxA;0.189;0.514;0.719;0.000443;5;0.107;-7.679;1;0.0278;99.98;4;0.304
5hlpAXl9zRbWTrp0SsUE80;0.0105;0.615;0.732;3.7e-06;5;0.507;-7.931;0;0.0502;128.928;4;0.935
1Ut07QgumTBmm68RVgCl2T;0.159;0.645;0.774;0.000114;5;0.309;-5.694;0;0.0347;135.987;4;0.866
5KrEN8aGZnvS2UU6molPFs;0.00131;0.439;0.552;0;5;0.0905;-7.769;1;0.0389;89.428;4;0.358
1cGU2WPqh8cpHsCdP9PVGV;0.119;0.74;0.431;0;5;0.125;-10.847;1;0.0685;102.929;4;0.352
28Vfhlhnte5gNWt2Hy19aJ;4.69e-05;0.589;0.944;0.000107;5;0.0553;-3.596;0;0.0496;124.807;4;0.694
2EqOxZhZTaMnvGyr6jZYrA;0.000702;0.326;0.669;0.0133;3;0.161;-5.592;0;0.0296;177.995;4;0.172
