track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
3RptaQ5Xb8WvtpItZ2f9Hi;0.012;0.544;0.69;0.0095;6;0.0615;-5.723;0;0.0425;123.962;4;0.219
0MNxx5Novou7HdfD9ofXhA;0.923;0.181;0.159;0.925;3;0.103;-14.116;1;0.0347;62.588;4;0.0367
2zFUYgYkG81K4zyYSY5MSm;0.0658;0.747;0.756;0;5;0.14;-6.16;1;0.0473;99.009;4;0.789
4TX8PnKHE9mwpjdobJX803;0.981;0.653;0.163;0.881;4;0.11;-16.268;0;0.0982;97.006;4;0.106
6Xs9eaQXZaKfPkEyETxNl6;0.962;0.21;0.179;0.934;3;0.103;-15.954;1;0.0341;106.705;4;0.06
2AV69LaJxBh4WitbFxoaiv;0.983;0.395;0.122;0.91;3;0.107;-18.401;1;0.042;120.566;4;0.0609
5hKln6d8zUGv6a8LERX5Yi;0.345;0.629;0.5;0;3;0.0856;-8.136;0;0.0505;101.985;4;0.149
5au6pkuPDyYtNXA8a1tkbv;0.437;0.613;0.417;0;0;0.469;-11.122;1;0.698;137.267;4;0.285
6AqNDvqWEjNZDVRyFLMPNk;0.957;0.435;0.138;0.879;4;0.0746;-18.697;0;0.0373;100.443;4;0.132
0aOluBqXYd0rFSCsgDyAWX;0.634;0.566;0.664;0;4;0.116;-5.303;0;0.0464;128.945;4;0.437
2O8tSkbSmzK6s7FTlS8iaQ;0.984;0.487;0.096;0.932;9;0.11;-14.57;1;0.0624;80.012;4;0.319
6RSaY40CVxb4iQ99ap3A3U;0.442;0.876;0.558;0;1;0.274;-7.9;1;0.0476;117.023;4;0.397
2H96z4OFcMTTopEgIX49ci;0.981;0.127;0.034;0.791;3;0.0929;-30.796;1;0.0452;78.848;4;0.0312
2ktZKla8jpoQVYPxDMuDKM;0.000219;0.442;0.977;0.155;5;0.466;-4.758;0;0.181;108.571;4;0.116
22oqdVrWHkpYcwqMRiH4St;0.694;0.698;0.207;0;3;0.126;-11.556;0;0.0812;124.919;4;0.277
0UJxSEyswz4yfsJmGaenGw;0.328;0.777;0.941;5.64e-05;5;0.41;-2.158;1;0.0472;117.968;4;0.607
0tbgjDmJrsv4ZwikqKmAjW;0.0223;0.351;0.569;0;5;0.0776;-11.102;1;0.0552;139.37;3;0.553
0rtYRtOYiXy8islpKQQm7Z;0.161;0.722;0.705;1.63e-06;5;0.113;-5.821;0;0.0505;124.016;4;0.533
0SmMzEdeJw2RxIYmP9tNvb;0.438;0.449;0.332;0;5;0.094;-9.6;1;0.033;150.047;3;0.428
154J7EMKDUOVwD2hWGDNHU;0.0845;0.487;0.63;0;8;0.109;-6.053;1;0.0432;153.131;3;0.156
7CbNhNZF4Y2WKTWaiDhS3s;0.985;0.34;0.0697;0.947;4;0.109;-19.11;1;0.0438;112.519;4;0.239
4xhcyUmVCNu0T9xB3eyed1;0.00945;0.522;0.969;0.0766;5;0.433;-3.468;0;0.307;149.973;4;0.199
5A0cErSWV0CmH6gRctaLuU;0.652;0.569;0.289;0.000378;4;0.137;-12.231;0;0.0457;74.968;4;0.425
5YfZknxIgQayJKaMn5Z11G;0.996;0.431;0.0775;0.933;4;0.0806;-23.964;1;0.0706;64.86;4;0.29
0OGKNpmxiWrymHV4C5ycM3;0.383;0.699;0.829;0;6;0.324;-6.296;1;0.0851;100.044;4;0.86
2qM7yVNhMjZGVvXhPQ5TFS;0.0096;0.688;0.589;0.000188;0;0.62;-6.346;1;0.0264;109.035;4;0.821
67z6l917FLqWRhOQD9WDJn;0.861;0.298;0.158;0.489;0;0.152;-16.054;1;0.029;93.17;4;0.0465
4WdSFL9C5xAnM360kZuNzY;0.965;0.294;0.217;0.902;3;0.0754;-17.222;1;0.0405;118.865;4;0.0391
3UnaArmJkfMMZIczXgcHiy;0.173;0.818;0.762;0;5;0.12;-3.789;0;0.0414;139.979;4;0.965
4CyJrWQm4YAg3XmNhTxdeX;0.884;0.476;0.186;1.39e-06;4;0.0949;-11.299;1;0.0335;145.91;4;0.472
04KpkOGmFTdzUFZw8kCjAX;0.0745;0.506;0.837;0;7;0.308;-7.119;1;0.742;81.152;4;0.467
4zprsi1EoTNja7OKnRMhwl;0.135;0.606;0.803;0.0131;3;0.183;-5.792;1;0.0382;128.049;4;0.363
4k4EjikG6pYG7Fr1209kur;0.0194;0.686;0.831;0;6;0.0691;-5.953;1;0.0765;98.001;4;0.682
3JqeLVDg8Y0GRtpC1E63mg;0.948;0.503;0.182;0.905;4;0.0872;-19.471;0;0.0491;116.955;4;0.0376
3qNdf4NMZclvCmerKJhEQn;0.95;0.632;0.253;0;4;0.106;-12.557;1;0.0395;134.91;4;0.311
1qW7MPPSWA1uireO0jdHFu;0.749;0.438;0.38;0.00041;4;0.0977;-6.434;0;0.0317;128.214;4;0.29
7vl7shDkdLy1MxK29Uvanw;0.819;0.571;0.343;0;4;0.112;-13.003;1;0.0473;124.044;4;0.61
5SAckbSHhNJ41b3bn5XwPL;0.31;0.596;0.576;0;3;0.112;-7.636;1;0.103;107.963;4;0.159
4jyhyxaG1DdLVcisakdVBZ;0.311;0.771;0.749;9.76e-06;5;0.0959;-5.736;1;0.0903;120.007;4;0.484
2ttUbhePgGQQKAe5vxQVG4;0.266;0.85;0.942;3.15e-06;5;0.342;-4.738;0;0.0784;107.818;4;0.902
