track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
5XLYYjAZD77nb68Pt3FnjD;0.0859;0.643;0.897;0;6;0.132;-5.299;0;0.149;135.082;4;0.435
575RK5IvYKYgT8rTgDVrZm;0.0591;0.592;0.838;2.53e-06;6;0.268;-7.196;0;0.243;148.401;4;0.563
4qYg4WrG1CLIwviM627kKb;0.995;0.57;0.0668;0.947;3;0.103;-23.653;1;0.0642;125.836;4;0.19
1VZmICoSKxQVj6DEOt0O0K;0.942;0.177;0.0618;0.968;3;0.106;-22.682;1;0.0433;80.96;4;0.0383
7n5nc7BSk7F9QOiN4N1CcQ;0.903;0.498;0.224;0.649;3;0.0672;-20.792;1;0.0563;130.338;3;0.0731
59fuaXpJUt7qb5wCUr2onU;0.99;0.368;0.142;0.89;3;0.0805;-21.254;1;0.0588;127.091;4;0.0915
2RfowkES0IPxZdtsFAtNyf;9.52e-05;0.694;0.913;0.363;6;0.143;-7.83;0;0.108;128.024;4;0.56
4OL4d52XdVK2tjw79FzNxp;0.227;0.765;0.741;0;6;0.0672;-7.793;0;0.265;139.936;4;0.705
0QaQJMVaWtVLcoOyU95s86;0.00484;0.707;0.796;0;6;0.142;-4.34;0;0.0442;125.97;4;0.864
1w8gsT5RBrFfTrLYhDRJIk;0.000327;0.411;0.922;0.11;6;0.277;-7.441;1;0.102;165.034;4;0.294
73eHR2LXlsJ150KU95Espg;0.975;0.293;0.208;0.895;3;0.107;-20.829;1;0.0411;128.287;4;0.0344
0hO71r8vbnrXSaXVrR9ptF;0.0597;0.666;0.812;0;6;0.0603;-4.07;0;0.0647;145.059;4;0.868
3qrrSsVeLtMcp7mO3XpmMK;0.994;0.351;0.146;0.919;10;0.0786;-21.45;1;0.0495;112.304;3;0.166
69kWWlWMWSDg90teIwSHq0;0.993;0.428;0.0327;0.899;3;0.102;-23.906;1;0.0486;127.193;4;0.0535
0462iODOOTnDwpl8Ts4N94;0.237;0.712;0.62;0.000555;6;0.0899;-6.207;0;0.0636;124.99;4;0.32
5xyExId5XWZplBvjmbIuy6;0.00429;0.678;0.81;0;6;0.0597;-5.756;0;0.0342;123.989;4;0.57
3SfH7TKetsHZ31Nal70ofO;0.994;0.317;0.00264;0.903;3;0.146;-27.59;1;0.05;142.643;4;0.14
5687ci0VDYvvKipEAM1qs0;0.989;0.353;0.117;0.941;4;0.108;-23.319;1;0.0388;138.256;3;0.118
67fcQGp123FiX9uaNRJujE;0.983;0.228;0.106;0.964;3;0.0976;-23.197;1;0.0432;100.077;4;0.0311
03TeetASgVB08LMssAyoFs;0.995;0.285;0.0777;0.907;3;0.142;-30.694;1;0.0353;114.326;3;0.204
52tD4GyQ2pZQRLaZmOZ9ZR;0.0387;0.521;0.86;0;7;0.0984;-5.02;1;0.0769;149.736;3;0.596
3lSOZb5rruEnFbe9xWELF6;0.959;0.348;0.169;0.889;1;0.1;-18.45;1;0.0413;138.877;3;0.107
3tl6qleCIzypSjFr0YnaQh;0.206;0.72;0.894;5.66e-05;6;0.858;-5.917;0;0.116;100.035;4;0.672
2X2Ioo4yT1WUszQKzOlkga;0.198;0.713;0.618;0;8;0.772;-8.143;0;0.198;191.931;4;0.961
6nXArMkjtAdWNGr0jEUH5E;0.98;0.456;0.12;0.937;3;0.107;-23.206;1;0.0366;135.213;3;0.145
5HxgnDX0U01agfiMy9rSQp;0.886;0.413;0.138;0.82;3;0.111;-28.072;1;0.0405;105.111;4;0.0431
0yyWxyeHt09K786RjTs6KH;0.857;0.15;0.0586;0.833;3;0.128;-28.755;1;0.0443;137.555;4;0.0357
0kmjtc3nA8e1y4NqSCSZau;0.969;0.158;0.125;0.909;3;0.122;-19.254;1;0.0389;92.255;4;0.0363
5EicDhNgY1TmkOjKAit7eT;0.0228;0.574;0.802;0.891;10;0.0621;-6.791;1;0.0323;115.993;4;0.272
2cRdtQt7Iii6y1LzW9cXwe;0.000551;0.427;0.942;0;6;0.113;-3.702;1;0.205;178.804;4;0.708
047mQyt8wez7Mwv6Jjp0ef;0.981;0.411;0.13;0.972;4;0.106;-17.254;1;0.0331;105.821;3;0.108
66GLHCIhk9DplBJOAbdT6w;0.0751;0.58;0.809;0.000306;6;0.405;-8.117;1;0.04;157.967;4;0.788
1YEgACMNGb2EGptiOodOyZ;0.233;0.591;0.67;0;6;0.109;-5.105;0;0.0443;104.81;4;0.547
5JB5F9iGwQqALGClKdeOky;0.000227;0.534;0.73;0.868;11;0.135;-7.287;1;0.0288;140.024;4;0.235
1Huj5ge9C6oENTk0JrPByu;0.228;0.637;0.767;4.69e-06;6;0.111;-5.137;0;0.0491;124.006;4;0.803
1h67miMRJFNHhdxVn72b65;0.971;0.324;0.0369;0.909;3;0.106;-20.98;1;0.0447;59.984;3;0.0356
1dr1bfauQ8WkWovy7WFjZ2;0.244;0.796;0.837;0;6;0.241;-5.179;0;0.12;117.97;4;0.871
4Df7Mrjqluc8R7Rt52egiq;0.982;0.336;0.0668;0.893;3;0.111;-22.656;1;0.0402;118.569;4;0.0398
1WWy4bXzpFk7dU0EiQKBOz;0.95;0.213;0.0313;0.93;3;0.0725;-26.972;1;0.034;109.443;4;0.123
3AwGSmz1lIfKJwG8ZsGCmI;0.354;0.711;0.822;0.0715;6;0.326;-6.438;0;0.0408;110.017;4;0.525
0GENETcbBO2yCnk2nO8S9a;0.0148;0.35;0.859;5.02e-06;6;0.0752;-5.498;1;0.0809;164.608;4;0.395
1mq2hnwDeg3sjjWEwaa5df;0.993;0.504;0.0982;0.895;3;0.176;-22.14;1;0.041;139.989;4;0.0562
09BxDqmF9GNEcgEV1Dl18R;0.966;0.307;0.0414;0.792;0;0.0757;-23.551;1;0.0387;110.062;4;0.0782
