track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
3lp9ykWetDT0QVEXKVcCa3;0.018;0.546;0.809;0;6;0.206;-4.555;0;0.213;89.872;4;0.571
6FtEkJBo2mEdw9SlnSysIf;0.0186;0.633;0.646;0;8;0.158;-6.643;1;0.0234;100.993;4;0.396
3GCL1PydwsLodcpv0Ll1ch;0.263;0.691;0.768;1.59e-05;6;0.103;-4.386;1;0.0387;129.996;4;0.454
75YqWgiv4GxyIvKfyVQiL4;0.291;0.944;0.635;0;6;0.385;-5.682;1;0.163;100.999;4;0.945
2BWWqHu2HsHyDgt5V0uG4f;0.58;0.504;0.42;0;2;0.11;-9.987;1;0.0326;138.076;4;0.214
4aai1PoVGPcspMhmzOzpZN;0.344;0.53;0.534;0;5;0.081;-7.87;1;0.195;178.091;4;0.401
4YeR8uNw3QHmogOpHanjZH;0.000466;0.826;0.795;0.00191;8;0.179;-6.549;1;0.0735;129.996;4;0.265
6EFBx1HxEPtYhf0TO4hNcj;0.447;0.67;0.453;6.9e-05;5;0.111;-8.66;1;0.033;98.024;4;0.116
1ZWFt1f25IDDHsyx2rlcSV;0.0507;0.596;0.589;4.82e-06;5;0.111;-6.339;1;0.0314;142.824;4;0.496
44IHpoVtYEAPbolJGi5tn6;0.327;0.661;0.679;2.35e-05;10;0.0713;-5.642;1;0.0274;144.112;4;0.67
0lCDOuPx9wwTtF7dLovqNk;0.0207;0.586;0.865;0;6;0.129;-5.044;1;0.159;99.919;4;0.269
4bQZ11itTRGuDSvRLt13Ne;0.0104;0.578;0.67;0;7;0.088;-5.08;1;0.0258;100.062;4;0.303
5HsqmVaGNrFQ6VPovObDQH;0.226;0.835;0.763;0;6;0.365;-7.045;1;0.308;95.979;4;0.874
1GmHZ3byOsRqymBaU806ZB;0.134;0.627;0.736;0;6;0.229;-5.254;0;0.145;124.982;4;0.574
5vUINCAqIMKnqoEDmI9YiL;0.321;0.449;0.505;0;5;0.147;-6.839;1;0.0325;137.565;4;0.231
2E3QWynzpQgo1PHsVIq7ao;0.0116;0.771;0.635;1.94e-05;6;0.538;-4.574;1;0.0475;124.024;4;0.742
0G66233V3SGhTUW2QQEuyO;0.0214;0.546;0.762;0.000102;7;0.382;-6.124;1;0.029;99.926;4;0.261
6shzlUkm7OcnoO4guEiGJ8;0.404;0.599;0.559;2.16e-06;7;0.0834;-5.704;1;0.0216;91.01;4;0.468
2zNEZx2adeh7slrfqtk99M;0.659;0.442;0.532;1.21e-06;5;0.13;-6.657;1;0.0269;141.764;4;0.151
6CU3TsDQW0nDyhgYWrHIxL;0.000884;0.681;0.922;0.0242;6;0.375;-4.798;0;0.0382;137.989;4;0.639
7L27335sVPt1pvXv3NHLXg;0.235;0.752;0.824;0.000116;7;0.144;-5.193;1;0.0572;90.028;4;0.486
4AxLiDUxN5mQYr6WPbDwgN;0.29;0.697;0.688;0;6;0.308;-4.551;1;0.0362;121.962;4;0.666
3nicHyKnP7vXrg9YvBkXeK;0.34;0.486;0.562;0.43;5;0.111;-9.948;1;0.0371;129.879;4;0.167
1mklEaSnZ6Vl4cHZ6AnnNC;0.0512;0.616;0.803;0;6;0.115;-4.794;1;0.231;137.924;4;0.51
6eT7xZZlB2mwyzJ2sUKG6w;0.216;0.674;0.568;0;7;0.0863;-7.678;1;0.0349;130.081;4;0.321
4WhufCWI39JPz2C0nlhha5;0.0383;0.722;0.716;0;8;0.226;-5.032;1;0.0799;110.146;4;0.393
64V4viXR5kJzCr9LnnUcnq;0.0168;0.495;0.518;0.0587;5;0.0958;-7.417;1;0.0311;130.257;4;0.176
