track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
0065zxtT6XKaQww7cLne0h;0.988;0.57;0.0743;0.953;4;0.108;-20.507;1;0.0539;83.01;3;0.231
2XRfgfUBstUQGzh27fwTAw;0.61;0.335;0.224;0.955;3;0.103;-15.825;1;0.035;94.017;3;0.0937
7dmoD2RWd6uinJAgM20KI8;0.784;0.406;0.333;2.15e-05;4;0.166;-7.626;1;0.0274;159.627;3;0.18
03V9zmEEwEwNuWV3eUevlA;0.353;0.865;0.785;1.06e-05;5;0.0843;-6.105;0;0.0684;92.003;4;0.732
7zomPzTvnUbGeHEZOFv588;0.987;0.133;0.0182;0.894;3;0.13;-32.885;1;0.0399;69.016;3;0.0367
3fBFR6OHUWCrMhni3rwTNR;0.944;0.323;0.107;0.935;3;0.0792;-19.463;1;0.0335;81.952;4;0.0719
78xvIiPkGTE3zykByVNmBA;0.000243;0.578;0.96;5.62e-06;5;0.144;-5.027;0;0.0545;110.006;4;0.272
6W9C2rjrpZuijB5xxgyELb;0.975;0.148;0.0149;0.82;4;0.11;-27.06;1;0.0397;82.883;3;0.042
3jpfMm7eBvkxSueosLD1Zt;0.00198;0.374;0.823;0.015;5;0.232;-6.73;0;0.0397;84.785;4;0.701
3V2PYjsD8SMpQmEIwEGWip;0.025;0.576;0.905;0;5;0.459;-4.51;1;0.0661;122.942;4;0.791
4aai1PoVGPcspMhmzOzpZN;0.344;0.53;0.534;0;5;0.081;-7.87;1;0.195;178.091;4;0.401
4AehexHi0PKsVVaWGmgdVJ;0.979;0.323;0.0147;0.896;3;0.0909;-22.803;1;0.0331;64.767;4;0.048
6gMuOzoUWF2jD8Vz39SBk6;0.992;0.399;0.233;0.755;0;0.156;-15.423;1;0.0427;134.294;3;0.253
2vr6fjMZm1pliQ3a6HL8MT;0.985;0.346;0.0644;0.893;3;0.17;-22.683;1;0.0431;126.717;3;0.119
0AYTKVp3IzMcxcAN19Jypz;0.0103;0.634;0.799;1.35e-05;5;0.212;-6.146;1;0.0278;124.951;4;0.777
04rpgKI0MRfvBtdiEFvq5w;0.992;0.312;0.0417;0.936;3;0.115;-23.773;1;0.0383;74.808;3;0.0772
19MLNT2FhxyzNXz8vIIkOt;0.00177;0.378;0.824;0.79;5;0.156;-5.269;0;0.0642;128.184;4;0.537
5R4Ab6YztgNL2rECssnwwQ;0.887;0.533;0.183;0.843;3;0.11;-17.144;1;0.0369;88.121;4;0.117
3rVK5QiLq8ElTfHDQwm0hy;0.000106;0.482;0.737;0.0132;5;0.149;-6.33;0;0.0347;96.085;4;0.256
0iZbC7hLkOdBhewWb4nqff;0.00126;0.36;0.843;0.00183;7;0.0989;-5.796;0;0.105;140.569;4;0.394
0xlZeqxLud3GuSb1s8YkK2;0.921;0.631;0.272;0;3;0.227;-7.441;1;0.028;86.995;4;0.275
03PL9H2ZYUwvIN56b0NVBM;0.961;0.212;0.113;0.868;3;0.109;-16.931;1;0.0399;114.261;3;0.0393
2Mbiabhngn7Qxktrj4InOc;0.747;0.258;0.233;0.884;9;0.106;-16.186;1;0.0347;151.947;4;0.0919
4Aq7uO12FRC7JnLqY4T7Z7;0.995;0.329;0.059;0.904;3;0.109;-24.218;1;0.0348;72.152;4;0.148
0IMQ2CiRzGCQslBT5XuFrR;0.378;0.39;0.54;0.00934;5;0.105;-8.395;0;0.0307;151.065;4;0.184
32QnZzud06WhKHC7yX81Hs;0.994;0.531;0.0495;0.968;1;0.0986;-18.169;1;0.085;82.398;3;0.408
5PdijRkZTyfn6v05wGuC9U;0.929;0.464;0.0354;0.897;8;0.11;-15.864;1;0.0465;142.1;4;0.0388
2F7BYp0ZGOHPe4ENZCnC5w;0.052;0.605;0.536;0.000227;5;0.0978;-6.259;1;0.0439;171.95;4;0.627
59rSF6FOAAD1yHN1njqkr1;0.994;0.432;0.152;0.962;0;0.0992;-20.481;1;0.0498;66.683;3;0.112
1kHtBeZz0JdtLN5gUftHks;0.27;0.74;0.608;2.59e-06;5;0.0638;-7.489;0;0.0386;98.0;4;0.62
0yRtn9coNCSWIigvKJA5wn;0.971;0.188;0.192;0.0195;1;0.183;-15.355;1;0.0342;149.791;3;0.131
0xBLrLM8FUlyTSLFtWrkM8;0.00119;0.728;0.821;4.87e-06;5;0.158;-6.299;1;0.07;109.979;4;0.726
79hE73RkzuLekbTDygnZzY;0.742;0.368;0.403;0;5;0.128;-6.753;1;0.0317;129.399;3;0.222
3pv2V9kztQ3LKHGsKTffza;0.0957;0.376;0.575;0.0658;5;0.501;-7.411;0;0.0365;128.898;4;0.0671
