track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
0Y49LzeAMa6lyrK2s62v5c;0.00123;0.506;0.861;4.41e-05;6;0.0995;-5.168;1;0.0389;125.957;4;0.329
7q096gH9G0OjuUduheqM4l;0.0565;0.261;0.849;1.84e-06;10;0.242;-5.146;1;0.0591;142.791;4;0.23
2KVwlelhxKUy8LVV6JypH3;0.0067;0.42;0.672;0;6;0.108;-7.902;1;0.027;168.019;4;0.476
0is4yL58CcQ4Gv4WgTGr9N;8.87e-05;0.392;0.829;0.000373;0;0.0754;-5.413;1;0.0535;173.074;4;0.503
0rn8hReDFEDzlJit8WAt9Y;0.183;0.712;0.612;6.8e-06;0;0.107;-8.973;1;0.0844;92.962;4;0.183
591jX9YPyIMvBaZiQX05Xe;0.012;0.492;0.858;0;11;0.109;-5.435;0;0.111;175.824;4;0.342
5omWAB5iNMHvbAfBSzkdu8;0.0116;0.488;0.842;0.00127;6;0.146;-5.926;1;0.0469;90.003;4;0.41
0mH6I56IQ7GSVxC1JcpnCR;0.011;0.713;0.519;0;9;0.224;-8.745;1;0.0406;100.044;4;0.809
62DbMz6liR4GuxvMT9vjc4;0.0645;0.437;0.694;0;0;0.0916;-5.081;1;0.0291;186.006;4;0.591
71Jr0VRRA9l0jYc01xWcHC;0.00111;0.726;0.719;0;11;0.126;-6.242;0;0.0496;130.031;4;0.35
65NzNVv3O6nxffiXXeL9ZT;0.00175;0.437;0.892;3.01e-05;5;0.224;-4.98;1;0.0789;169.75;4;0.58
0IkQZHiFvjqefBBI7iv4rO;0.969;0.175;0.114;0.892;3;0.105;-18.894;1;0.0357;69.754;4;0.0364
5yC8wqvaaGkh7kOxNdNuAG;0.0146;0.732;0.831;2.79e-06;11;0.39;-5.334;0;0.194;127.938;4;0.442
0vrADiII2b5pkW6Yv8tMAs;0.968;0.0956;0.124;0.962;3;0.114;-24.536;1;0.0481;205.195;4;0.0708
2Vtodrj3WHgVlHKs3kectn;0.0479;0.776;0.572;0;0;0.0943;-8.378;1;0.256;89.991;4;0.503
1XZrMIHtCVJPqK29Mzm44G;0.00236;0.537;0.847;1.16e-06;6;0.0844;-5.208;1;0.0383;106.055;4;0.459
4IAIe2ehYOp4TaCbSARv7t;0.274;0.717;0.814;0;11;0.0904;-5.762;0;0.0609;108.011;4;0.391
35RPFpoQerdUjURB0UJISb;0.0494;0.47;0.702;3.8e-06;0;0.215;-9.139;1;0.119;159.752;4;0.188
6QTuFdY6uZixx4NkRmVJi3;0.0204;0.624;0.871;0;9;0.103;-3.677;1;0.0704;97.159;4;0.41
7FkFkIsBAa6qyIlhWbr3lH;0.26;0.784;0.714;9.78e-05;0;0.164;-5.168;1;0.0533;96.984;4;0.653
3BIT6YtDZtuPmiwuDITF8J;0.11;0.538;0.701;0.000793;0;0.0979;-6.981;1;0.0368;164.895;4;0.321
0gmbgwZ8iqyMPmXefof8Yf;0.00135;0.446;0.764;0;10;0.099;-5.042;1;0.033;172.094;4;0.543
4B4kunXhV2ZKnYcvDgAFoE;0.244;0.357;0.434;0.00654;0;0.0808;-11.521;1;0.0418;145.743;4;0.0907
0Q86Hjkkm0yf5bmu4hLVI4;0.0498;0.617;0.647;1.16e-05;9;0.167;-7.571;1;0.0232;87.004;4;0.403
6bArBYlG50C7iN1owUpKeI;0.0867;0.62;0.762;0;11;0.239;-6.633;0;0.0443;105.054;4;0.157
0yyWxyeHt09K786RjTs6KH;0.857;0.15;0.0586;0.833;3;0.128;-28.755;1;0.0443;137.555;4;0.0357
4l2qerdYsMQ6JScityYHP1;0.000387;0.541;0.905;0;4;0.385;-4.349;0;0.0698;95.988;4;0.611
4NdCpnLH15m1LgbMkKfu1a;0.678;0.347;0.109;0.247;0;0.168;-22.999;1;0.0432;54.015;4;0.0799
3an0mfBOqphHqGIY8wFVz0;0.00131;0.669;0.811;0.00034;9;0.11;-6.565;1;0.0416;118.965;4;0.721
637yH6Qs3wXdgjPjO7QGdr;0.25;0.741;0.706;0;0;0.0648;-6.763;1;0.137;82.032;4;0.582
21RRhjnMsrvQpeQ10ptSBZ;0.0465;0.43;0.703;0;10;0.0809;-5.52;1;0.0342;149.873;4;0.328
1VZmICoSKxQVj6DEOt0O0K;0.942;0.177;0.0618;0.968;3;0.106;-22.682;1;0.0433;80.96;4;0.0383
2RatLdB7CMVen4AevmAdzx;0.0105;0.498;0.882;0.0008;2;0.122;-5.503;0;0.0578;184.994;4;0.6
37PZ3yMLC4FCzI8uzLhfq6;0.0143;0.777;0.799;0;11;0.364;-5.5;0;0.219;127.873;4;0.758
22nwYyl4bhPogOfQx9bBn6;5.76e-05;0.534;0.866;0.0112;4;0.322;-6.122;0;0.0547;85.915;4;0.542
2hn1vD8seBFGOnZYhCbq8f;0.244;0.579;0.661;2.03e-06;6;0.102;-7.233;1;0.0284;104.949;4;0.527
3rqJtfxCNSgCGq1kcrA4J2;0.0113;0.712;0.905;0;0;0.314;-5.645;1;0.0974;95.028;4;0.634
4z5mBEeCOoWqqbK8rOwDN1;0.982;0.171;0.0332;0.472;1;0.101;-22.575;1;0.0482;172.944;4;0.039
6xwak2gJxMwbLBEJVier7X;0.00209;0.489;0.887;0;1;0.0531;-5.388;0;0.081;175.969;4;0.626
3ehtoi3pB1K7V3EO121Hp7;0.00133;0.48;0.794;0;6;0.0954;-5.642;1;0.0349;112.646;4;0.245
7wwLxmUVLCfySaJ0fdyelI;0.0263;0.696;0.72;0.0647;9;0.192;-6.804;1;0.0976;95.897;4;0.542
542uQscW3ieB3lakhxBEQ3;0.142;0.457;0.652;2.93e-05;0;0.0862;-6.353;1;0.0824;114.051;4;0.321
3KoUTYSRCUgleIybRyoC8C;0.0526;0.764;0.857;0;11;0.881;-6.156;0;0.181;100.03;4;0.353
6PvjNYQ0cWU5zOyb3HUm7U;0.152;0.684;0.535;0;9;0.11;-5.789;1;0.0294;94.998;4;0.627
7eB1V5LvAdxCc7brfGhRRo;0.309;0.456;0.601;0.00208;0;0.109;-8.961;1;0.231;165.098;4;0.386
5CnQpEh55BqUPtT0GCLRqS;0.217;0.601;0.586;3.85e-05;0;0.136;-8.644;1;0.0957;130.042;4;0.353
5T8zcAE83vyffJ9JUzkZYx;0.284;0.688;0.652;0;0;0.171;-6.774;1;0.13;107.912;4;0.716
1AEYT6VxrxXPMoQUxsY0E4;0.000172;0.492;0.896;2.78e-06;4;0.189;-5.819;0;0.117;184.981;4;0.534
