track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
0Y49LzeAMa6lyrK2s62v5c;0.00123;0.506;0.861;4.41e-05;6;0.0995;-5.168;1;0.0389;125.957;4;0.329
2WknT4KpEqA6nXzU5IJi2X;3.06e-05;0.472;0.942;1.18e-06;8;0.483;-4.376;1;0.123;90.006;4;0.462
3RDwxk2VuQwBOppFUwliRp;0.0103;0.506;0.903;0;6;0.291;-5.049;1;0.249;157.738;4;0.724
0zxvemE96KZ4xBrFolkL1Y;0.278;0.704;0.714;0;9;0.114;-4.81;0;0.0875;115.943;4;0.336
5omWAB5iNMHvbAfBSzkdu8;0.0116;0.488;0.842;0.00127;6;0.146;-5.926;1;0.0469;90.003;4;0.41
6xXlurslWqFuyqTCBlErzX;1.84e-05;0.406;0.758;0.00253;5;0.308;-4.1;1;0.0558;111.803;4;0.532
0HeqgNgXXsWAkCEVSiVSQd;0.000299;0.45;0.965;0.00234;6;0.313;-4.381;1;0.0895;180.013;4;0.441
0WBL72ulf4mkcflIO0W5cq;0.029;0.5;0.858;2.91e-06;6;0.322;-6.441;1;0.0448;103.969;4;0.524
2pcCxAUSgEoiXNdQCYBcWE;0.00218;0.404;0.855;0;6;0.0899;-3.854;1;0.0349;203.84;4;0.438
6NbH3AkTe4QDZLCNGE5eDW;0.0767;0.456;0.685;0;6;0.11;-6.433;1;0.222;79.094;4;0.476
5RoQJYjNUiXPI8YEQg1cPt;0.169;0.735;0.791;0;6;0.109;-4.176;1;0.0791;104.915;4;0.336
6iUYR7FaVtH6D4VHJzW3Fx;0.065;0.795;0.775;0;9;0.135;-4.805;0;0.0844;125.035;4;0.305
1XZrMIHtCVJPqK29Mzm44G;0.00236;0.537;0.847;1.16e-06;6;0.0844;-5.208;1;0.0383;106.055;4;0.459
75D5CyxBC5XatmAlcLXjh6;0.326;0.734;0.608;0;9;0.0887;-6.997;0;0.38;108.081;4;0.498
6qjcR3YhnmZ8qT7BGOXLR6;9.05e-05;0.408;0.756;0.0127;6;0.164;-5.891;1;0.05;157.483;4;0.447
6X2TIOgtQJbslE5NvH1f68;0.091;0.51;0.637;0.000894;6;0.114;-9.032;1;0.271;135.83;4;0.324
35RPFpoQerdUjURB0UJISb;0.0494;0.47;0.702;3.8e-06;0;0.215;-9.139;1;0.119;159.752;4;0.188
