track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
56KLpe1NBZaf7VnkTPFtuA;0.993;0.391;0.0632;0.928;10;0.127;-17.164;0;0.0427;137.221;1;0.13
5EHdITuzul22a3kFW6ybiu;0.926;0.206;0.269;0.907;1;0.107;-17.604;1;0.0366;74.069;5;0.0691
1jhTckyXHhWBqLsWP6rvZG;0.879;0.478;0.267;0.953;3;0.115;-12.863;1;0.0309;130.029;3;0.0557
759b29QKmhaVSAuMp6AfWr;0.0203;0.617;0.62;0;10;0.265;-5.82;0;0.136;86.968;4;0.442
6BtLpTJ34fTAJMsYlGP4KG;0.935;0.366;0.22;0.801;4;0.0981;-16.689;1;0.0331;62.815;5;0.132
0IwayCdCSQmnwGIWjwVpfM;0.75;0.451;0.301;0;1;0.124;-12.275;0;0.0353;122.546;4;0.229
1kpip5Cnm7Edpe9YOH53Mg;0.979;0.27;0.00285;0.019;3;0.086;-27.315;1;0.0401;102.076;4;0.282
5AC3ea6UKQZGTQXkt36TGi;0.959;0.409;0.242;0.896;4;0.165;-17.106;0;0.0419;122.735;1;0.0383
7EkMIQ2PzEzwQroLl6dUvw;0.865;0.583;0.225;0.000371;0;0.119;-12.579;0;0.0568;118.774;4;0.185
7mzc7mgrrOPq5ez0su03k2;0.431;0.226;0.499;0.924;5;0.0988;-13.342;1;0.0337;172.347;4;0.317
5huIzPcRJkbL7UyyzViQPU;0.976;0.243;0.123;0.879;8;0.176;-20.642;1;0.0421;111.435;3;0.0501
6TtU7aCHHILyyanDNOciWL;0.815;0.685;0.649;0;11;0.219;-4.045;1;0.0517;119.88;4;0.595
6VVf7sEMcWX0so3aDejI9Z;0.975;0.39;0.112;0.933;8;0.126;-16.896;0;0.0392;108.627;1;0.0716
7mjwtvsCn10UJ6Z5rXRfIS;0.932;0.25;0.286;0.937;4;0.0931;-14.12;1;0.0331;68.328;4;0.0376
7tZku9Vp402YZ4wW2UYLU3;0.889;0.301;0.198;0.871;10;0.104;-18.721;0;0.0314;136.903;1;0.04
77kzsKzeF53njh9vQ2f8Ct;0.978;0.27;0.00377;0.903;5;0.0762;-27.014;1;0.0471;106.242;4;0.0538
45vuHzBLsQMveqJNn3oEuA;0.988;0.28;0.0951;0.991;9;0.119;-16.643;1;0.0307;81.358;5;0.044
77xYMOk4w2ygB02m9olmNg;0.993;0.311;0.0626;0.927;4;0.0967;-19.585;1;0.0422;72.812;3;0.078
3WWCoLfXWLAtduLUv7ZhbP;0.0373;0.639;0.804;0;10;0.283;-5.172;0;0.0782;123.965;4;0.356
7q876sTOjWp95ou7xzhOI9;0.186;0.666;0.915;0;11;0.0779;-3.781;1;0.252;127.997;4;0.683
4LmQwNA4vJlC2aHnKhFUWY;0.967;0.227;0.105;0.954;2;0.109;-20.355;1;0.0388;119.777;3;0.0394
03PDOt4cRKQgpYfA9I9wnC;0.416;0.653;0.797;0;11;0.177;-4.489;1;0.0391;128.215;4;0.71
1AM1o0mKbgAK5oMpY8B3Z7;0.00373;0.592;0.562;3.23e-05;10;0.223;-6.869;0;0.0239;90.16;4;0.208
2zmm3azoXwq2ZDPoZnTm0w;0.989;0.223;0.0978;0.932;5;0.105;-20.096;1;0.0516;73.135;5;0.13
52hLGDwM98rdRwlV8WrH9E;0.965;0.268;0.0816;0.597;10;0.112;-14.583;0;0.0383;134.425;1;0.0387
557iYakWWJQeKbJS3UYMxG;0.878;0.372;0.233;0.833;10;0.0874;-20.704;1;0.0352;96.086;3;0.171
4bdAHrqHQylQEwGEkAxjh5;0.995;0.426;0.00891;0.754;2;0.0877;-19.143;1;0.0757;119.73;3;0.244
3fkNr9S33veYzI8VvxtIsE;0.251;0.63;0.831;0;11;0.385;-5.139;1;0.0769;105.083;4;0.639
4hKR9v8ZcQi0R0q7Dhp3e5;0.839;0.528;0.25;0.00134;2;0.11;-12.98;0;0.0357;128.797;4;0.109
0pXAGZ4f74KGS6W3VgVoZ8;0.934;0.376;0.273;6.56e-06;5;0.132;-13.598;1;0.0298;69.024;4;0.403
70Rz291lKJtwmMdOEoJQq9;0.692;0.439;0.163;0.429;5;0.0807;-19.79;1;0.03;182.124;4;0.294
3fcyLGkgy6azQaWxqmNS5E;0.0162;0.626;0.727;0;10;0.116;-4.358;0;0.0347;96.575;4;0.422
5kEOEWzpXTHXPhhmJeUAvm;0.976;0.43;0.122;0.912;10;0.105;-19.092;0;0.0459;96.522;4;0.0321
6FJal6d3Rn0EUkZxHINLns;0.749;0.315;0.191;0.166;0;0.113;-12.711;0;0.0316;139.36;4;0.148
17lL23qMcYjnLopgY6pHXJ;0.977;0.271;0.0437;0.577;5;0.0689;-22.586;1;0.0322;133.902;4;0.0716
5iJS04ZXjMkQZ5nS0PsIeY;0.871;0.569;0.316;0;11;0.115;-9.762;0;0.0475;118.297;4;0.235
2xvywO8hVwwxNPxkX2SK7w;0.992;0.396;0.055;0.899;2;0.117;-16.709;1;0.0341;139.288;3;0.412
7FCQhz7BwZCq8d9MyBBMJj;0.991;0.106;0.0378;0.899;3;0.102;-26.664;1;0.0433;70.982;3;0.146
6KUSRcBYmNADirGQcEZ2gK;0.983;0.11;0.0978;0.894;3;0.105;-26.015;1;0.0455;75.573;3;0.0388
0xlEsMzBdsxaKBKKOmB5rz;0.988;0.504;0.0379;0.948;10;0.108;-18.456;1;0.0521;135.183;3;0.431
14daUypCYdslAy2qt1T69o;0.164;0.596;0.774;0.0648;10;0.292;-6.545;0;0.0543;89.992;4;0.319
0dfK41A7ZQwoKUKRc6Bc23;0.587;0.614;0.752;6.77e-05;11;0.165;-6.494;1;0.0362;141.06;4;0.703
4dqde2wJGFvMuQwiikyErr;0.977;0.145;0.328;0.834;2;0.137;-16.306;1;0.0415;169.69;3;0.291
6uuAtV3RIZ0owOwpT8xfFc;0.326;0.492;0.909;0;11;0.166;-4.238;1;0.0567;183.907;4;0.758
1ZuBbGbWnQ5suQo8rhWUTC;0.987;0.431;0.0338;0.935;2;0.0936;-22.694;1;0.0632;131.193;3;0.156
07mcZNHtrTgdzXxmrdrJP9;0.765;0.557;0.404;0;0;0.119;-9.836;0;0.0314;84.481;4;0.166
0At2qAoaVjIwWNAqrscXli;0.095;0.481;0.79;0;10;0.0802;-5.189;0;0.0606;81.939;4;0.24
1oueUKOdCbsgy69ltOqoGl;0.976;0.386;0.104;0.936;2;0.0869;-19.8;1;0.0446;116.316;3;0.156
