track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
2zFUYgYkG81K4zyYSY5MSm;0.0658;0.747;0.756;0;5;0.14;-6.16;1;0.0473;99.009;4;0.789
64tit6tIpq48NSqTMzRf2d;0.566;0.723;0.617;0;11;0.252;-8.312;1;0.0301;100.016;4;0.677
21YnmkSDhUkmkkni22Svc4;0.0544;0.618;0.711;0;5;0.125;-7.248;1;0.0706;139.967;4;0.488
4udbzDh6JiAMFn406QaPmD;0.0656;0.328;0.719;0;6;0.0793;-5.279;1;0.04;177.307;4;0.214
1V5FvNWi4MPE6Ch2IX4i9x;0.0166;0.735;0.913;0;7;0.117;-3.421;0;0.184;127.942;4;0.664
4rWcNx7MLtOsN6zp1MHMTT;0.13;0.58;0.915;0;5;0.381;-3.617;1;0.0861;123.928;4;0.756
2u0SqHvoQ8NxMMXOi69QQH;0.0607;0.665;0.861;0;6;0.0771;-6.264;1;0.0296;123.993;4;0.904
3IV8C6i12OCadvYNUSmDAj;0.0282;0.721;0.684;0.00621;7;0.115;-7.767;0;0.0338;121.674;4;0.398
49rPkSLCjQbI2BxJ9Bxt2u;0.123;0.708;0.773;3.35e-05;0;0.165;-4.905;1;0.0292;128.008;4;0.444
3THkkvr0o6pb8l83gxFYX4;0.0633;0.879;0.941;0;5;0.355;-4.91;1;0.352;104.968;4;0.557
1M7cZFFtRLvNJOTHLlWYfO;0.0202;0.729;0.68;0;9;0.0941;-7.779;1;0.0407;98.013;4;0.264
5SlNjNaibdMLveJPYqAAaE;0.0258;0.585;0.645;2.01e-05;5;0.448;-6.369;1;0.0391;151.945;4;0.31
39N9RPD9MRb5WmoLzNzPeA;0.0364;0.595;0.773;0.00108;9;0.334;-4.736;0;0.0549;180.073;4;0.711
6KbN2cTjDy9239lqsSxPYV;0.0325;0.769;0.878;0;8;0.149;-4.738;1;0.121;120.073;4;0.501
46RvlDmj2FzSGihL8JPaWs;0.486;0.653;0.461;0;2;0.104;-7.725;1;0.0342;149.979;4;0.616
0dAb8TY433dl3ZfXYCLE19;0.00216;0.604;0.727;4.02e-05;5;0.11;-5.725;1;0.0355;97.035;4;0.507
6ITDAE1VFqNtNBJ51uI1Jl;0.066;0.853;0.785;0;5;0.0445;-5.943;1;0.264;101.027;4;0.802
6buqwEuIQGg3yxUpWF8oVy;0.408;0.666;0.342;0;11;0.0935;-8.342;1;0.0316;121.865;4;0.532
7BfiAzV3ASEK9egnfxN1v1;0.0274;0.625;0.833;0;7;0.264;-5.389;0;0.0347;126.013;4;0.581
0BZoZbffwUSf4cn9gdXX2S;0.0138;0.711;0.726;0;1;0.161;-6.882;1;0.172;200.162;4;0.748
2VXkueH8XBCFLDJqTftLY1;0.00663;0.67;0.7;8.66e-06;5;0.0718;-6.011;1;0.049;126.998;4;0.395
3GDTg3cQQaPfiWbl9sGmVx;0.137;0.829;0.948;0;5;0.142;-3.574;1;0.155;98.958;4;0.851
6hPtqsm1DxpnuS9v8TcJwo;0.406;0.719;0.598;0.0164;11;0.158;-8.099;1;0.0377;139.976;4;0.814
4TdEQc3S9rYASed8lQquTu;0.0354;0.7;0.615;0;1;0.0461;-6.03;1;0.219;174.031;4;0.514
0FhpzL0BoqEYsT6k2Wb9AV;0.181;0.634;0.471;0.000458;2;0.0737;-9.35;1;0.0423;171.97;4;0.607
0RQXlRyDO2zsAnO9QxAeNQ;0.0459;0.704;0.656;0;1;0.337;-7.486;1;0.214;141.965;4;0.757
2driOHZZnMIlaUIt9e3SRD;0.00746;0.705;0.782;0.000684;7;0.3;-5.836;0;0.0409;107.019;4;0.682
