track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
3id7iNPF28eYPq9tErlllt;0.0232;0.751;0.747;0.000685;6;0.247;-6.402;1;0.041;119.038;4;0.601
5Rlcx4jMCAiiWd56e7VEZ5;0.129;0.68;0.73;0;11;0.101;-6.175;1;0.0911;91.988;4;0.385
5omWAB5iNMHvbAfBSzkdu8;0.0116;0.488;0.842;0.00127;6;0.146;-5.926;1;0.0469;90.003;4;0.41
33Fqc9ES1DxbN7RtPL4AgV;0.349;0.694;0.644;0;6;0.277;-8.306;1;0.0568;122.072;4;0.361
3E9LzXVh8wCJNUAInsXq8a;3.81e-05;0.479;0.968;0;0;0.143;-2.727;1;0.0504;167.014;4;0.786
6g5bUR42S47dEoT0FSxfhX;0.000321;0.526;0.993;0.0331;6;0.263;-3.936;1;0.0625;127.05;4;0.586
5BInskLvwqz56ClUpfqdI4;0.000223;0.498;0.975;2.28e-06;6;0.0999;-4.372;1;0.074;100.014;4;0.336
4y5qZUZU5sojHT033PFP26;0.986;0.169;0.00154;0.97;5;0.0847;-32.367;1;0.0601;115.74;4;0.0283
4rFPC3X4wFYXT8QZhrBtfC;0.92;0.0634;0.148;0.868;5;0.0782;-16.593;1;0.0446;68.061;4;0.0271
4aai1PoVGPcspMhmzOzpZN;0.344;0.53;0.534;0;5;0.081;-7.87;1;0.195;178.091;4;0.401
4VqkhvOP0FkcVrDxgJXtxM;0.183;0.481;0.71;0;7;0.147;-4.785;1;0.0298;140.062;4;0.188
14iLQqCJfkSDwKQlqLimcR;0.00788;0.786;0.956;1.71e-05;5;0.318;-2.542;1;0.0371;127.996;4;0.623
1Gkxhw3pozHZNEi3KvBAsa;0.125;0.757;0.656;7.25e-06;11;0.0959;-6.942;1;0.338;94.01;4;0.585
3LuujtWn3FxxwxVhzCJtwk;0.097;0.579;0.697;0;11;0.204;-6.846;1;0.201;175.866;4;0.475
2a8pEgHrbwd9R5cOXuEKpC;0.000658;0.443;0.814;0;6;0.0465;-4.784;1;0.0317;89.865;4;0.399
1uOBgCSyFH0DFa4r5tDZhn;0.0407;0.672;0.804;0;11;0.123;-5.999;1;0.266;129.885;4;0.302
6WRgdac59FM82zU45dOQXc;0.0511;0.782;0.986;0.00253;4;0.0571;-2.354;1;0.0447;129.995;4;0.71
1QROneYqhpjl0IDKYou8j2;0.000754;0.437;0.733;0.00556;6;0.111;-6.151;1;0.0283;179.933;4;0.404
4uxh8UgysQrm5jUfIMNeJb;9.36e-05;0.572;0.969;0.00385;0;0.0758;-3.391;1;0.0719;136.016;4;0.568
2BkjFtGMOA66nJvFU6orwm;0.016;0.681;0.819;0;11;0.123;-5.092;1;0.261;135.029;4;0.55
