track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
5sdTTy6GnSHRJfWI2ZvAGe;0.027;0.489;0.738;0;5;0.079;-6.49;1;0.0281;86.203;4;0.655
2rHLbpUW9Xy8Os0NHnIpwu;0.015;0.801;0.807;1.15e-05;7;0.069;-5.627;1;0.166;129.927;4;0.629
5cmpi2htdhtcouvfvc6oSI;0.0802;0.83;0.763;0;7;0.195;-7.915;1;0.0641;97.067;4;0.626
7vRQsTt9wdNHg2APIgLT0b;0.00738;0.679;0.679;0;8;0.0412;-7.909;1;0.0583;124.06;4;0.636
54USlb9PXNkJlehPcBDnUn;9.99e-06;0.536;0.916;0.44;7;0.0892;-3.615;1;0.0392;113.982;4;0.314
4Qt3qAKiQW0aP4HcpaWlNl;0.187;0.942;0.78;0.00149;6;0.0597;-7.517;0;0.0735;110.608;4;0.877
74k6cYR348uq9dJEdJKyIV;0.0474;0.581;0.6;0;4;0.13;-6.199;0;0.0405;128.154;4;0.266
0QDNZZZQYPKMU95tmborGM;0.0498;0.639;0.954;0.427;6;0.102;-6.314;1;0.0987;124.05;4;0.496
7CTVA39WLjHoLuQATvKp3J;0.0531;0.691;0.712;0;10;0.109;-6.923;1;0.134;179.924;4;0.72
4YMqbFcDIFiCBd02PzUBcM;0.0619;0.781;0.526;0;6;0.0457;-6.985;0;0.293;94.992;4;0.662
0dAb8TY433dl3ZfXYCLE19;0.00216;0.604;0.727;4.02e-05;5;0.11;-5.725;1;0.0355;97.035;4;0.507
63xJl2rFj1EL5qIiExqfZr;0.0303;0.689;0.923;0.0206;7;0.0737;-7.815;1;0.0645;142.961;4;0.663
6wMiDpBg8DJdm3eq5R1NLF;0.116;0.707;0.723;0;8;0.114;-6.431;1;0.3;78.048;4;0.65
6KjGxORV80nXAOKAtwjNzq;0.00021;0.482;0.925;2.29e-05;7;0.101;-4.004;1;0.0451;94.896;4;0.305
4IAIe2ehYOp4TaCbSARv7t;0.274;0.717;0.814;0;11;0.0904;-5.762;0;0.0609;108.011;4;0.391
2VXkueH8XBCFLDJqTftLY1;0.00663;0.67;0.7;8.66e-06;5;0.0718;-6.011;1;0.049;126.998;4;0.395
2enFVd4gbYYepyf3yA4Bu4;0.0281;0.764;0.846;0;6;0.412;-4.434;1;0.0605;126.995;4;0.354
