track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence
14fcbToPrshMsN1IY8CKvE;0.000491;0.337;0.976;0;2;0.0984;-3.654;1;0.141;82.22;4;0.494
1175r6ZmkUjX8dRJLz9Ohk;0.65;0.578;0.669;0;10;0.13;-4.898;1;0.0377;75.995;4;0.503
42YPobDfK5elWEguvhxc3q;0.0543;0.774;0.749;1.03e-06;5;0.278;-6.143;0;0.0431;126.989;4;0.507
3K2YKboOTnzSokPEAZKjbX;0.00162;0.306;0.725;1.04e-05;11;0.371;-5.199;0;0.0476;173.627;4;0.664
4rXUu4P75gVvPlt2vu6VhW;0.237;0.689;0.801;9.21e-06;5;0.215;-6.007;1;0.0528;136.874;4;0.599
