4CMmC7a5hKbsTXF57ur5iI;SalirÌ_;237169;Saliro';single;Daniele Silvestri;50;FALSE;;;0.08350000;0.84800000;0.85300000;0.00000698;7;0.07120000;-8.268;1;0.07310000;126.012;4;0.72100000;2018-05-31T07:50:48.879Z;31/05/18;07:50:48
7anRsNjcOSrNYf2FjYopCH;Laura non c'Ì¬;226093;Lei, gli amici e tutto il resto;album;Nek;56;FALSE;;;0.25700000;0.63000000;0.70500000;0.00000000;9;0.03840000;-6.075;0;0.03060000;125.945;4;0.44900000;2018-05-31T07:54:46.657Z;31/05/18;07:54:46
4mOjSj8NWJE7gUaST87hFk;Rotolando Verso Sud;285760;L'Uomo Sogna Di Volare;album;Negrita;55;FALSE;;;0.44000000;0.52700000;0.79500000;0.00046600;10;0.10600000;-7.345;1;0.03690000;83.496;4;0.96800000;2018-05-31T07:58:33.370Z;31/05/18;07:58:33
61Sz0e2P0HSphOQnYMw3ef;Canto libero;186693;Musica da giostra, Vol. 5;album;Alien Cut;41;FALSE;;;0.001740;0.744;0.931;0.000067;11;0.3660;-4.996;1;0.0866;145.042;4;0.709;2018-06-25T07:58:52.356Z;25/06/18;07:58:52
4fImYtZ67hgT7k7ArRaX0D;Ma anche no;171960;Musica da giostra, Vol. 5;album;DJ Matrix;45;FALSE;italian hip hop, italian pop;;0.103000;0.817;0.860;0.000000;11;0.0508;-2.3;0;0.1670;124.921;4;0.960;2018-06-25T08:01:59.858Z;25/06/18;08:01:59
17Iwkwaoz6bwFfvxqDHvo7;Invisibile;180467;Musica da giostra, Vol. 5;album;DJ Matrix;39;FALSE;italian hip hop, italian pop;;0.031800;0.627;0.877;0.000002;7;0.0903;-3.152;0;0.0434;95.014;4;0.758;2018-06-25T08:02:53.363Z;25/06/18;08:02:53
0HpKuz1HfXxRzNnUqfwzgF;Piccola stella senza cielo;238893;Ligabue [Remastered Version];album;Ligabue;58;FALSE;;;0.65800000;0.52000000;0.72200000;0.00000000;2;0.12300000;-4.393;1;0.03090000;115.338;4;0.47500000;2018-05-31T08:03:33.572Z;31/05/18;08:03:33
2EEr5kXPZ8NiT6LPnNgljB;Sere Nere;264933;TZN -The Best Of Tiziano Ferro (Lo Stadio Tour 2015 Edition);album;Tiziano Ferro;53;FALSE;;;0.15600000;0.57800000;0.69000000;0.00000000;6;0.10400000;-4.772;1;0.03630000;135.989;4;0.34900000;2018-05-31T08:04:46.807Z;31/05/18;08:04:46
4mOZ5v5YngHkjX8tJEydI1;Cresciuti con la Dance;120187;Musica da giostra, Vol. 5;album;DJ Matrix;40;FALSE;italian hip hop, italian pop;;0.039800;0.653;0.965;0.000078;7;0.3060;-5.723;0;0.0399;140.005;4;0.903;2018-06-25T08:05:53.051Z;25/06/18;08:05:53
1bVhldfIWE7ye4pHi1pzhY;M.M.M.;142187;Musica da giostra, Vol. 5;album;DJ Matrix;40;FALSE;italian hip hop, italian pop;;0.638000;0.714;0.937;0.037100;8;0.2010;-4.54;0;0.1630;135.017;4;0.646;2018-06-25T08:07:53.561Z;25/06/18;08:07:53
0BZoZbffwUSf4cn9gdXX2S;La tipica ragazza italiana - Original Mix;194400;La tipica ragazza italiana - EP;album;DJ Matrix;47;FALSE;italian hip hop, italian pop;;0.013800;0.711;0.726;0.000000;1;0.1610;-6.882;1;0.1720;200.162;4;0.748;2018-06-25T08:10:15.581Z;25/06/18;08:10:15
53MYtv4tzLYg1hbu13Qbc0;Albachiara;245533;Albachiara;album;Vasco Rossi;60;FALSE;;;0.51000000;0.40400000;0.71800000;0.00000399;0;0.03610000;-8.145;1;0.06690000;145.315;4;0.44900000;2018-05-31T08:13:07.668Z;31/05/18;08:13:07
3THkkvr0o6pb8l83gxFYX4;Camilla;163107;Musica da giostra, Vol. 4;album;DJ Matrix;46;FALSE;italian hip hop, italian pop;;0.063300;0.879;0.941;0.000000;5;0.3550;-4.91;1;0.3520;104.968;4;0.557;2018-06-25T08:13:30.695Z;25/06/18;08:13:30
7aSf0dYFk02r5NIGeSbmqS;PÌ_nteme;152152;PÌ_nteme;single;Jenn Morel;57;FALSE;;;0.11000000;0.78400000;0.78300000;0.00006950;10;0.07370000;-5.861;0;0.15200000;112.014;4;0.82200000;2018-05-31T08:14:57.965Z;31/05/18;08:14:57
