5WzgzEf4flilYdMGqN4YCV;It's All Over;249320;One-X;album;Three Days Grace;41;FALSE;alternative metal, canadian metal, canadian rock, nu metal, pop punk, post-grunge, rap metal;;0.003050;0.321;0.820;0.000000;0;0.3400;-4.459;0;0.0422;166.859;4;0.198;2018-06-29T13:00:08.239Z;29/06/18;13:00:08
7ciHVpZTjAbH6i11mVj4ms;Intro;141240;Furious (Original Motion Picture Soundtrack);album;Serj Tankian;29;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock;;0.871000;0.175;0.115;0.903000;6;0.0911;-21.586;1;0.0351;140.001;4;0.064;2018-06-29T13:04:18.056Z;29/06/18;13:04:18
2xI7o9zYcqynmueNH4foku;Take A Look Around;321040;Chocolate Starfish And The Hot Dog Flavored Water;album;Limp Bizkit;68;FALSE;alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock, wrestling;;0.018000;0.490;0.856;0.360000;1;0.0871;-5.659;1;0.0490;101.93;4;0.516;2018-06-29T13:06:39.811Z;29/06/18;13:06:39
2y4BsouwmRWY0sHNHZmfJi;My Medication;195430;Crooked Teeth (Deluxe);album;Papa Roach;59;TRUE;alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock;;0.011500;0.489;0.843;0.000001;6;0.1950;-6.536;0;0.0998;92.088;4;0.490;2018-06-29T13:12:01.423Z;29/06/18;13:12:01
25GC50HslaaruyrKjdu0lP;Your Betrayal;291427;Fever;album;Bullet For My Valentine;66;FALSE;alternative metal, melodic metalcore, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo;;0.000081;0.569;0.883;0.000077;2;0.0883;-4.41;0;0.0747;134.003;4;0.373;2018-06-29T13:15:17.285Z;29/06/18;13:15:17
4aai1PoVGPcspMhmzOzpZN;Surround Me;232120;Surround Me - EP;album;LÃ‰ON;66;FALSE;indie poptimism, neo mellow, pop;;0.344000;0.530;0.534;0.000000;5;0.0810;-7.87;1;0.1950;178.091;4;0.401;2018-07-08T13:19:23.010Z;08/07/18;13:19:23
3RptaQ5Xb8WvtpItZ2f9Hi;Snuff;276147;All Hope Is Gone;album;Slipknot;70;FALSE;alternative metal, nu metal, post-grunge, rap metal, rock;;0.012000;0.544;0.690;0.009500;6;0.0615;-5.723;0;0.0425;123.962;4;0.219;2018-06-29T13:20:09.191Z;29/06/18;13:20:09
2YfZBomGm5Ff4GpJ7Dha9k;Any Other Name;246627;American Beauty (Soundtrack);album;Thomas Newman;53;FALSE;scorecore, soundtrack;;0.983000;0.127;0.011;0.972000;7;0.0967;-33.27;0;0.0364;71.198;4;0.037;2018-07-08T13:20:15.372Z;08/07/18;13:20:15
6v4NKkUGHiUtWA4Dvr6L8I;Melodia Africana I;137613;I giorni;album;Ludovico Einaudi;45;FALSE;bow pop, compositional ambient;;0.988000;0.184;0.004;0.830000;5;0.0749;-36.914;1;0.0531;162.131;4;0.361;2018-07-08T13:24:20.930Z;08/07/18;13:24:20
6S9dgqEoJbinnHmw3ZBbAt;Fake It;195556;Seether: 2002 - 2013;album;Seether;34;TRUE;alternative metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.001290;0.599;0.940;0.000001;8;0.0522;-4.105;1;0.0504;131.995;4;0.611;2018-06-29T13:24:45.840Z;29/06/18;13:24:45
